Bandit,Reward,Algorithm
3,3.8754087174497176,EpsilonGreedyBandit
3,3.474749980778074,EpsilonGreedyBandit
3,4.7733181005829834,EpsilonGreedyBandit
3,4.758025668954864,EpsilonGreedyBandit
3,3.979304818185159,EpsilonGreedyBandit
3,4.151816209289497,EpsilonGreedyBandit
3,3.575474882238751,EpsilonGreedyBandit
3,4.303262413124492,EpsilonGreedyBandit
3,4.728121966997168,EpsilonGreedyBandit
3,4.036142133966735,EpsilonGreedyBandit
2,4.336980949509779,EpsilonGreedyBandit
3,4.947410088022912,EpsilonGreedyBandit
3,2.8982732666342628,EpsilonGreedyBandit
3,2.6327491936196097,EpsilonGreedyBandit
3,3.0769127160740544,EpsilonGreedyBandit
3,3.714225655552698,EpsilonGreedyBandit
3,4.584031374548062,EpsilonGreedyBandit
3,5.987274351433045,EpsilonGreedyBandit
3,3.2160510641780364,EpsilonGreedyBandit
3,5.443862849289609,EpsilonGreedyBandit
3,4.056431791654603,EpsilonGreedyBandit
3,4.821612092406835,EpsilonGreedyBandit
3,4.177795470335736,EpsilonGreedyBandit
3,4.208298717404632,EpsilonGreedyBandit
3,2.914216821721338,EpsilonGreedyBandit
3,0.3128934015250384,EpsilonGreedyBandit
3,3.5736799042879306,EpsilonGreedyBandit
3,5.035938584557278,EpsilonGreedyBandit
3,2.374172114161993,EpsilonGreedyBandit
3,4.574855868466895,EpsilonGreedyBandit
3,3.868861460409178,EpsilonGreedyBandit
3,4.187398197814912,EpsilonGreedyBandit
3,3.9672818856968877,EpsilonGreedyBandit
3,4.899454092662032,EpsilonGreedyBandit
3,3.0574705514361025,EpsilonGreedyBandit
3,5.368594207440321,EpsilonGreedyBandit
3,3.9457933108851724,EpsilonGreedyBandit
3,4.624676596581985,EpsilonGreedyBandit
3,4.723290964626281,EpsilonGreedyBandit
3,4.024546105120899,EpsilonGreedyBandit
3,5.18438605778764,EpsilonGreedyBandit
3,5.180422899054823,EpsilonGreedyBandit
3,3.10154979440111,EpsilonGreedyBandit
3,2.2778941580465073,EpsilonGreedyBandit
3,4.8594295098915135,EpsilonGreedyBandit
3,3.7878054016898672,EpsilonGreedyBandit
3,4.195552137166484,EpsilonGreedyBandit
3,4.044413681540212,EpsilonGreedyBandit
3,4.769110831777182,EpsilonGreedyBandit
3,4.7003955660513865,EpsilonGreedyBandit
3,3.952329047042901,EpsilonGreedyBandit
3,4.569161101755016,EpsilonGreedyBandit
3,3.1587024069122953,EpsilonGreedyBandit
3,4.265626909474531,EpsilonGreedyBandit
3,3.797246862146793,EpsilonGreedyBandit
3,5.2777336196755495,EpsilonGreedyBandit
3,3.5250087397267134,EpsilonGreedyBandit
3,6.363632760797113,EpsilonGreedyBandit
3,3.837482722786768,EpsilonGreedyBandit
3,2.1558335528559542,EpsilonGreedyBandit
3,5.331239813253863,EpsilonGreedyBandit
3,3.9598574821637014,EpsilonGreedyBandit
3,3.9627173601055783,EpsilonGreedyBandit
3,3.1145083852356543,EpsilonGreedyBandit
3,2.457458917030899,EpsilonGreedyBandit
3,5.4799342656301295,EpsilonGreedyBandit
3,3.447035951659472,EpsilonGreedyBandit
3,6.364519119328279,EpsilonGreedyBandit
3,5.904528283739816,EpsilonGreedyBandit
3,3.3325066261313907,EpsilonGreedyBandit
3,2.931460215982602,EpsilonGreedyBandit
3,3.1356922846191577,EpsilonGreedyBandit
3,4.084177024426637,EpsilonGreedyBandit
3,3.866651749909108,EpsilonGreedyBandit
3,3.3709585604664127,EpsilonGreedyBandit
3,3.3606275773524423,EpsilonGreedyBandit
3,4.9051106263216475,EpsilonGreedyBandit
3,2.9518596312044805,EpsilonGreedyBandit
3,3.1269191987769274,EpsilonGreedyBandit
3,4.1294358753303575,EpsilonGreedyBandit
3,4.172729915291744,EpsilonGreedyBandit
3,4.382807525957467,EpsilonGreedyBandit
3,3.2507865645620915,EpsilonGreedyBandit
3,3.165300124405235,EpsilonGreedyBandit
3,6.431048087075192,EpsilonGreedyBandit
3,3.501606975164909,EpsilonGreedyBandit
3,4.011868100938963,EpsilonGreedyBandit
3,4.476937633118341,EpsilonGreedyBandit
3,2.2621388238472875,EpsilonGreedyBandit
3,3.780036807072137,EpsilonGreedyBandit
3,4.528627581367783,EpsilonGreedyBandit
3,4.881839143256984,EpsilonGreedyBandit
3,4.217360529008412,EpsilonGreedyBandit
3,4.118495195126624,EpsilonGreedyBandit
3,4.137064887069617,EpsilonGreedyBandit
3,3.8710062097051576,EpsilonGreedyBandit
3,5.234259788290377,EpsilonGreedyBandit
3,3.073065471024656,EpsilonGreedyBandit
3,6.328507674538951,EpsilonGreedyBandit
3,2.4161486386528455,EpsilonGreedyBandit
3,3.6549664982461136,EpsilonGreedyBandit
3,4.759815985014406,EpsilonGreedyBandit
3,3.6272018938977757,EpsilonGreedyBandit
3,2.251588129428468,EpsilonGreedyBandit
3,4.841834796661737,EpsilonGreedyBandit
3,2.755785517311095,EpsilonGreedyBandit
3,2.3547440311283427,EpsilonGreedyBandit
3,3.880636507358522,EpsilonGreedyBandit
3,3.490338014690461,EpsilonGreedyBandit
3,3.746026685234803,EpsilonGreedyBandit
3,4.201533806948563,EpsilonGreedyBandit
3,3.1714138110618983,EpsilonGreedyBandit
3,5.133115642633134,EpsilonGreedyBandit
3,3.7011248201515423,EpsilonGreedyBandit
3,4.948641167420165,EpsilonGreedyBandit
3,4.867913771188338,EpsilonGreedyBandit
3,3.589608776545515,EpsilonGreedyBandit
3,2.454632622931923,EpsilonGreedyBandit
3,2.7921091003222553,EpsilonGreedyBandit
3,4.20763780746292,EpsilonGreedyBandit
3,4.204247985967821,EpsilonGreedyBandit
3,5.1621338053154435,EpsilonGreedyBandit
3,4.1310658896582915,EpsilonGreedyBandit
3,4.335194039232517,EpsilonGreedyBandit
3,5.1763022998574995,EpsilonGreedyBandit
3,3.4098245326349175,EpsilonGreedyBandit
3,3.9931736269470037,EpsilonGreedyBandit
3,5.513101577174362,EpsilonGreedyBandit
3,4.115713222376839,EpsilonGreedyBandit
3,2.0395897530083147,EpsilonGreedyBandit
3,6.113405534808798,EpsilonGreedyBandit
3,2.2069820655381367,EpsilonGreedyBandit
3,5.169289572325422,EpsilonGreedyBandit
3,5.3565275576722495,EpsilonGreedyBandit
3,4.89208135011919,EpsilonGreedyBandit
3,5.642140900906862,EpsilonGreedyBandit
3,2.7506673867795977,EpsilonGreedyBandit
3,2.5945089852459544,EpsilonGreedyBandit
3,4.3741745685503854,EpsilonGreedyBandit
3,4.006275332794691,EpsilonGreedyBandit
3,2.907146152396807,EpsilonGreedyBandit
3,3.9984194627719463,EpsilonGreedyBandit
3,3.7224156242937183,EpsilonGreedyBandit
3,6.824833760251272,EpsilonGreedyBandit
3,5.03207325510368,EpsilonGreedyBandit
3,2.5009285232117646,EpsilonGreedyBandit
3,4.017304379432103,EpsilonGreedyBandit
3,3.9057929207627273,EpsilonGreedyBandit
3,4.744084262127208,EpsilonGreedyBandit
3,4.865562360984874,EpsilonGreedyBandit
3,4.036426527281138,EpsilonGreedyBandit
3,4.431625073872372,EpsilonGreedyBandit
3,3.612433685341227,EpsilonGreedyBandit
3,2.740422236955944,EpsilonGreedyBandit
3,4.074865221832818,EpsilonGreedyBandit
3,3.4348870161922767,EpsilonGreedyBandit
3,4.500804013788447,EpsilonGreedyBandit
3,4.601830820807444,EpsilonGreedyBandit
3,4.467652505918375,EpsilonGreedyBandit
3,3.2771110378903145,EpsilonGreedyBandit
3,4.746209749710984,EpsilonGreedyBandit
3,2.579989647272588,EpsilonGreedyBandit
3,2.8914900697282935,EpsilonGreedyBandit
3,3.494327443884746,EpsilonGreedyBandit
3,2.1050267149910513,EpsilonGreedyBandit
3,5.2433498925890945,EpsilonGreedyBandit
3,3.881910708323757,EpsilonGreedyBandit
3,4.306270777156756,EpsilonGreedyBandit
3,3.281371741333497,EpsilonGreedyBandit
3,5.430897207866164,EpsilonGreedyBandit
3,2.901608437585612,EpsilonGreedyBandit
3,2.8714213554082355,EpsilonGreedyBandit
3,3.281765182974091,EpsilonGreedyBandit
3,2.9836386859015676,EpsilonGreedyBandit
3,3.5353947688468854,EpsilonGreedyBandit
3,3.7175188985141507,EpsilonGreedyBandit
3,3.338965662865581,EpsilonGreedyBandit
3,3.3717564738292665,EpsilonGreedyBandit
3,3.0101292602099057,EpsilonGreedyBandit
3,5.320543646077651,EpsilonGreedyBandit
3,2.6479884868251897,EpsilonGreedyBandit
3,2.628096853998722,EpsilonGreedyBandit
3,5.335152175914835,EpsilonGreedyBandit
3,4.6617003385814915,EpsilonGreedyBandit
3,5.413544135272671,EpsilonGreedyBandit
3,4.243508315177124,EpsilonGreedyBandit
3,4.082336379630233,EpsilonGreedyBandit
3,3.90604346391923,EpsilonGreedyBandit
3,4.933270842532133,EpsilonGreedyBandit
3,2.411417859071832,EpsilonGreedyBandit
3,3.065857956144481,EpsilonGreedyBandit
3,5.783904316694617,EpsilonGreedyBandit
3,4.373501541349762,EpsilonGreedyBandit
3,2.512186775922981,EpsilonGreedyBandit
3,4.511571013076512,EpsilonGreedyBandit
3,3.772488682050808,EpsilonGreedyBandit
3,3.2497895675654362,EpsilonGreedyBandit
3,3.5657234515659164,EpsilonGreedyBandit
3,2.807847960726452,EpsilonGreedyBandit
